station_id,s_no,battery_status,status_timestamp,weather
1,10745,low,1715851256782,"{'humidity': 24, 'temperature': 101, 'wind_speed': 23}"
1,10746,low,1715851256784,"{'humidity': 84, 'temperature': 5, 'wind_speed': 45}"
1,10747,medium,1715851256786,"{'humidity': 59, 'temperature': 31, 'wind_speed': 13}"
1,10748,medium,1715851256788,"{'humidity': 33, 'temperature': 7, 'wind_speed': 48}"
1,10749,medium,1715851256791,"{'humidity': 57, 'temperature': 86, 'wind_speed': 30}"
1,10750,medium,1715851256793,"{'humidity': 96, 'temperature': -37, 'wind_speed': 27}"
1,10751,low,1715851256795,"{'humidity': 17, 'temperature': -4, 'wind_speed': 22}"
1,10752,high,1715851256797,"{'humidity': 44, 'temperature': 92, 'wind_speed': 18}"
1,10753,medium,1715851256799,"{'humidity': 31, 'temperature': 47, 'wind_speed': 20}"
1,10754,medium,1715851256801,"{'humidity': 95, 'temperature': 82, 'wind_speed': 45}"
1,10755,medium,1715851256803,"{'humidity': 27, 'temperature': -5, 'wind_speed': 47}"
1,10756,medium,1715851256805,"{'humidity': 92, 'temperature': 59, 'wind_speed': 19}"
1,10757,medium,1715851256808,"{'humidity': 26, 'temperature': -36, 'wind_speed': 49}"
1,10758,medium,1715851256810,"{'humidity': 52, 'temperature': -37, 'wind_speed': 48}"
1,10759,medium,1715851256812,"{'humidity': 91, 'temperature': 101, 'wind_speed': 19}"
1,10760,high,1715851256814,"{'humidity': 69, 'temperature': 44, 'wind_speed': 7}"
1,10761,medium,1715851256816,"{'humidity': 38, 'temperature': 27, 'wind_speed': 42}"
1,10762,low,1715851256818,"{'humidity': 55, 'temperature': -9, 'wind_speed': 28}"
1,10763,low,1715851256820,"{'humidity': 45, 'temperature': 87, 'wind_speed': 30}"
1,10764,medium,1715851256822,"{'humidity': 62, 'temperature': -35, 'wind_speed': 44}"
1,10765,medium,1715851256825,"{'humidity': 19, 'temperature': 32, 'wind_speed': 41}"
1,10766,medium,1715851256827,"{'humidity': 16, 'temperature': 59, 'wind_speed': 18}"
1,10767,low,1715851256829,"{'humidity': 26, 'temperature': 14, 'wind_speed': 1}"
1,10768,high,1715851256831,"{'humidity': 47, 'temperature': 13, 'wind_speed': 22}"
1,10769,medium,1715851256833,"{'humidity': 58, 'temperature': 89, 'wind_speed': 34}"
1,10770,medium,1715851256835,"{'humidity': 39, 'temperature': -31, 'wind_speed': 29}"
1,10771,high,1715851256837,"{'humidity': 66, 'temperature': 78, 'wind_speed': 21}"
1,10772,low,1715851256839,"{'humidity': 89, 'temperature': 50, 'wind_speed': 45}"
1,10773,low,1715851256842,"{'humidity': 97, 'temperature': 59, 'wind_speed': 26}"
1,10775,high,1715851256846,"{'humidity': 89, 'temperature': -16, 'wind_speed': 42}"
1,10776,high,1715851256848,"{'humidity': 25, 'temperature': -38, 'wind_speed': 35}"
1,10777,medium,1715851256850,"{'humidity': 60, 'temperature': 22, 'wind_speed': 1}"
1,10778,medium,1715851256852,"{'humidity': 80, 'temperature': 97, 'wind_speed': 7}"
1,10779,medium,1715851256854,"{'humidity': 45, 'temperature': 69, 'wind_speed': 0}"
1,10781,medium,1715851256858,"{'humidity': 20, 'temperature': 92, 'wind_speed': 44}"
1,10782,high,1715851256860,"{'humidity': 99, 'temperature': -38, 'wind_speed': 18}"
1,10783,high,1715851256864,"{'humidity': 50, 'temperature': 59, 'wind_speed': 24}"
1,10784,high,1715851256866,"{'humidity': 1, 'temperature': 5, 'wind_speed': 6}"
1,10785,high,1715851256868,"{'humidity': 82, 'temperature': -39, 'wind_speed': 18}"
1,10786,low,1715851256870,"{'humidity': 78, 'temperature': 88, 'wind_speed': 23}"
1,10787,low,1715851256872,"{'humidity': 64, 'temperature': 10, 'wind_speed': 41}"
1,10788,high,1715851256874,"{'humidity': 92, 'temperature': 78, 'wind_speed': 26}"
1,10789,medium,1715851256876,"{'humidity': 40, 'temperature': -1, 'wind_speed': 16}"
1,10790,high,1715851256878,"{'humidity': 21, 'temperature': -19, 'wind_speed': 1}"
1,10791,low,1715851256881,"{'humidity': 45, 'temperature': 59, 'wind_speed': 7}"
1,10792,low,1715851256883,"{'humidity': 42, 'temperature': 29, 'wind_speed': 17}"
1,10793,low,1715851256885,"{'humidity': 44, 'temperature': 17, 'wind_speed': 8}"
1,10794,high,1715851256887,"{'humidity': 13, 'temperature': -6, 'wind_speed': 23}"
1,10795,high,1715851256889,"{'humidity': 59, 'temperature': 102, 'wind_speed': 18}"
1,10796,low,1715851256891,"{'humidity': 65, 'temperature': 56, 'wind_speed': 18}"
1,10797,low,1715851256893,"{'humidity': 14, 'temperature': 40, 'wind_speed': 31}"
1,10798,medium,1715851256895,"{'humidity': 66, 'temperature': 7, 'wind_speed': 18}"
1,10800,medium,1715851256900,"{'humidity': 93, 'temperature': -9, 'wind_speed': 28}"
1,10801,medium,1715851256902,"{'humidity': 28, 'temperature': 87, 'wind_speed': 49}"
1,10802,medium,1715851256904,"{'humidity': 12, 'temperature': 61, 'wind_speed': 0}"
1,10803,medium,1715851256906,"{'humidity': 46, 'temperature': -37, 'wind_speed': 43}"
1,10804,high,1715851256908,"{'humidity': 90, 'temperature': 58, 'wind_speed': 48}"
1,10805,low,1715851256910,"{'humidity': 94, 'temperature': 72, 'wind_speed': 13}"
1,10806,high,1715851256912,"{'humidity': 19, 'temperature': -32, 'wind_speed': 28}"
1,10807,high,1715851256914,"{'humidity': 67, 'temperature': 27, 'wind_speed': 44}"
1,10808,low,1715851256916,"{'humidity': 16, 'temperature': 39, 'wind_speed': 17}"
1,10809,medium,1715851256919,"{'humidity': 44, 'temperature': 66, 'wind_speed': 37}"
1,10810,high,1715851256921,"{'humidity': 33, 'temperature': 41, 'wind_speed': 11}"
1,10812,low,1715851256925,"{'humidity': 84, 'temperature': -31, 'wind_speed': 46}"
1,10813,low,1715851256927,"{'humidity': 24, 'temperature': 55, 'wind_speed': 10}"
1,10814,high,1715851256929,"{'humidity': 54, 'temperature': 32, 'wind_speed': 33}"
1,10815,low,1715851256931,"{'humidity': 15, 'temperature': 53, 'wind_speed': 10}"
1,10816,low,1715851256933,"{'humidity': 31, 'temperature': 101, 'wind_speed': 34}"
1,10817,medium,1715851256935,"{'humidity': 49, 'temperature': -35, 'wind_speed': 34}"
1,10818,high,1715851256937,"{'humidity': 18, 'temperature': 72, 'wind_speed': 27}"
1,10819,low,1715851256939,"{'humidity': 63, 'temperature': -2, 'wind_speed': 13}"
1,10820,high,1715851256942,"{'humidity': 35, 'temperature': 79, 'wind_speed': 26}"
1,10821,high,1715851256944,"{'humidity': 21, 'temperature': 56, 'wind_speed': 34}"
1,10822,high,1715851256946,"{'humidity': 39, 'temperature': 35, 'wind_speed': 1}"
1,10823,low,1715851256948,"{'humidity': 72, 'temperature': -26, 'wind_speed': 5}"
1,10824,high,1715851256950,"{'humidity': 19, 'temperature': 42, 'wind_speed': 15}"
1,10826,medium,1715851256954,"{'humidity': 56, 'temperature': 84, 'wind_speed': 26}"
1,10827,low,1715851256957,"{'humidity': 89, 'temperature': -14, 'wind_speed': 46}"
1,10828,low,1715851256959,"{'humidity': 36, 'temperature': 38, 'wind_speed': 34}"
1,10829,low,1715851256961,"{'humidity': 21, 'temperature': -7, 'wind_speed': 16}"
1,10830,high,1715851256963,"{'humidity': 88, 'temperature': 21, 'wind_speed': 16}"
1,10831,medium,1715851256965,"{'humidity': 93, 'temperature': -21, 'wind_speed': 13}"
1,10832,high,1715851256967,"{'humidity': 66, 'temperature': -30, 'wind_speed': 34}"
1,10833,high,1715851256969,"{'humidity': 29, 'temperature': 82, 'wind_speed': 21}"
1,10834,medium,1715851256971,"{'humidity': 56, 'temperature': 46, 'wind_speed': 19}"
1,10835,medium,1715851256973,"{'humidity': 38, 'temperature': -2, 'wind_speed': 25}"
1,10836,medium,1715851256976,"{'humidity': 3, 'temperature': -22, 'wind_speed': 34}"
1,10837,medium,1715851256978,"{'humidity': 20, 'temperature': 15, 'wind_speed': 8}"
1,10838,low,1715851256980,"{'humidity': 12, 'temperature': 84, 'wind_speed': 36}"
1,10839,medium,1715851256982,"{'humidity': 16, 'temperature': 78, 'wind_speed': 34}"
1,10840,high,1715851256984,"{'humidity': 60, 'temperature': 90, 'wind_speed': 32}"
1,10841,high,1715851256986,"{'humidity': 44, 'temperature': 74, 'wind_speed': 40}"
1,10842,medium,1715851256988,"{'humidity': 45, 'temperature': 99, 'wind_speed': 11}"
1,10843,high,1715851256990,"{'humidity': 14, 'temperature': 86, 'wind_speed': 27}"
1,10844,medium,1715851256992,"{'humidity': 18, 'temperature': 32, 'wind_speed': 42}"
1,10845,low,1715851256994,"{'humidity': 70, 'temperature': 93, 'wind_speed': 47}"
1,10846,high,1715851256997,"{'humidity': 86, 'temperature': -14, 'wind_speed': 28}"
1,10847,medium,1715851256999,"{'humidity': 36, 'temperature': -2, 'wind_speed': 20}"
1,10848,high,1715851257001,"{'humidity': 28, 'temperature': 33, 'wind_speed': 39}"
1,10852,low,1715851257009,"{'humidity': 48, 'temperature': -13, 'wind_speed': 11}"
1,10853,high,1715851257011,"{'humidity': 25, 'temperature': 61, 'wind_speed': 20}"
1,10854,medium,1715851257013,"{'humidity': 23, 'temperature': -30, 'wind_speed': 22}"
1,10855,medium,1715851257015,"{'humidity': 85, 'temperature': -40, 'wind_speed': 0}"
1,10856,medium,1715851257017,"{'humidity': 55, 'temperature': 57, 'wind_speed': 20}"
1,10857,medium,1715851257020,"{'humidity': 52, 'temperature': 51, 'wind_speed': 7}"
1,10858,low,1715851257022,"{'humidity': 98, 'temperature': 42, 'wind_speed': 10}"
1,10859,medium,1715851257024,"{'humidity': 99, 'temperature': 95, 'wind_speed': 13}"
1,10860,high,1715851257027,"{'humidity': 74, 'temperature': -5, 'wind_speed': 21}"
1,10861,medium,1715851257029,"{'humidity': 79, 'temperature': 5, 'wind_speed': 17}"
1,10862,medium,1715851257031,"{'humidity': 0, 'temperature': 56, 'wind_speed': 10}"
1,10863,low,1715851257033,"{'humidity': 96, 'temperature': -30, 'wind_speed': 16}"
1,10864,low,1715851257035,"{'humidity': 59, 'temperature': 52, 'wind_speed': 28}"
1,10865,high,1715851257037,"{'humidity': 36, 'temperature': 14, 'wind_speed': 36}"
1,10866,high,1715851257039,"{'humidity': 47, 'temperature': 86, 'wind_speed': 5}"
1,10867,high,1715851257042,"{'humidity': 59, 'temperature': 11, 'wind_speed': 19}"
1,10868,medium,1715851257044,"{'humidity': 93, 'temperature': 70, 'wind_speed': 21}"
1,10869,medium,1715851257046,"{'humidity': 87, 'temperature': -29, 'wind_speed': 6}"
1,10870,medium,1715851257048,"{'humidity': 0, 'temperature': -5, 'wind_speed': 6}"
1,10871,medium,1715851257050,"{'humidity': 61, 'temperature': 26, 'wind_speed': 29}"
1,10872,medium,1715851257052,"{'humidity': 32, 'temperature': -24, 'wind_speed': 12}"
1,10873,medium,1715851257055,"{'humidity': 98, 'temperature': 69, 'wind_speed': 24}"
1,10875,medium,1715851257059,"{'humidity': 77, 'temperature': 41, 'wind_speed': 36}"
1,10876,low,1715851257061,"{'humidity': 53, 'temperature': 81, 'wind_speed': 12}"
1,10877,low,1715851257063,"{'humidity': 50, 'temperature': 65, 'wind_speed': 24}"
1,10878,medium,1715851257065,"{'humidity': 27, 'temperature': -28, 'wind_speed': 39}"
1,10879,low,1715851257068,"{'humidity': 49, 'temperature': 75, 'wind_speed': 10}"
1,10880,medium,1715851257070,"{'humidity': 18, 'temperature': 61, 'wind_speed': 37}"
1,10881,medium,1715851257072,"{'humidity': 7, 'temperature': 70, 'wind_speed': 48}"
1,10883,medium,1715851257076,"{'humidity': 69, 'temperature': 96, 'wind_speed': 19}"
1,10884,medium,1715851257079,"{'humidity': 27, 'temperature': -19, 'wind_speed': 14}"
1,10885,low,1715851257081,"{'humidity': 35, 'temperature': 18, 'wind_speed': 23}"
1,10886,low,1715851257083,"{'humidity': 73, 'temperature': -19, 'wind_speed': 39}"
1,10887,low,1715851257085,"{'humidity': 6, 'temperature': -24, 'wind_speed': 0}"
1,10888,high,1715851257087,"{'humidity': 29, 'temperature': -20, 'wind_speed': 21}"
1,10889,high,1715851257089,"{'humidity': 26, 'temperature': 72, 'wind_speed': 42}"
1,10890,low,1715851257092,"{'humidity': 82, 'temperature': 47, 'wind_speed': 1}"
1,10891,low,1715851257094,"{'humidity': 72, 'temperature': -31, 'wind_speed': 8}"
1,10892,low,1715851257096,"{'humidity': 43, 'temperature': 60, 'wind_speed': 32}"
1,10893,high,1715851257098,"{'humidity': 14, 'temperature': 50, 'wind_speed': 4}"
1,10894,medium,1715851257100,"{'humidity': 38, 'temperature': 100, 'wind_speed': 48}"
1,10895,low,1715851257102,"{'humidity': 48, 'temperature': 94, 'wind_speed': 3}"
1,10898,high,1715851257109,"{'humidity': 25, 'temperature': -38, 'wind_speed': 39}"
1,10899,medium,1715851257111,"{'humidity': 52, 'temperature': 6, 'wind_speed': 16}"
1,10900,low,1715851257113,"{'humidity': 54, 'temperature': 18, 'wind_speed': 12}"
1,10901,medium,1715851257115,"{'humidity': 66, 'temperature': 89, 'wind_speed': 15}"
1,10902,low,1715851257117,"{'humidity': 64, 'temperature': 8, 'wind_speed': 37}"
1,10904,medium,1715851257122,"{'humidity': 62, 'temperature': 5, 'wind_speed': 31}"
1,10905,low,1715851257124,"{'humidity': 4, 'temperature': -11, 'wind_speed': 44}"
1,10906,medium,1715851257126,"{'humidity': 78, 'temperature': -39, 'wind_speed': 47}"
1,10907,medium,1715851257128,"{'humidity': 82, 'temperature': 99, 'wind_speed': 35}"
1,10908,high,1715851257130,"{'humidity': 2, 'temperature': -9, 'wind_speed': 21}"
1,10909,high,1715851257132,"{'humidity': 60, 'temperature': 39, 'wind_speed': 49}"
1,10911,medium,1715851257137,"{'humidity': 27, 'temperature': -1, 'wind_speed': 20}"
1,10912,medium,1715851257139,"{'humidity': 19, 'temperature': -19, 'wind_speed': 24}"
1,10913,medium,1715851257141,"{'humidity': 23, 'temperature': -30, 'wind_speed': 40}"
1,10914,low,1715851257143,"{'humidity': 88, 'temperature': -5, 'wind_speed': 42}"
1,10915,high,1715851257145,"{'humidity': 52, 'temperature': 88, 'wind_speed': 16}"
1,10916,medium,1715851257148,"{'humidity': 12, 'temperature': 65, 'wind_speed': 20}"
1,10917,medium,1715851257150,"{'humidity': 29, 'temperature': 57, 'wind_speed': 11}"
1,10918,medium,1715851257152,"{'humidity': 88, 'temperature': 89, 'wind_speed': 24}"
1,10919,high,1715851257154,"{'humidity': 45, 'temperature': -40, 'wind_speed': 33}"
1,10920,medium,1715851257156,"{'humidity': 39, 'temperature': 87, 'wind_speed': 19}"
1,10921,high,1715851257158,"{'humidity': 33, 'temperature': 21, 'wind_speed': 42}"
1,10923,medium,1715851257163,"{'humidity': 29, 'temperature': 44, 'wind_speed': 39}"
1,10924,medium,1715851257165,"{'humidity': 28, 'temperature': 76, 'wind_speed': 43}"
1,10925,high,1715851257167,"{'humidity': 44, 'temperature': 34, 'wind_speed': 8}"
1,10926,low,1715851257169,"{'humidity': 19, 'temperature': 14, 'wind_speed': 13}"
1,10927,high,1715851257171,"{'humidity': 15, 'temperature': 83, 'wind_speed': 32}"
1,10928,high,1715851257174,"{'humidity': 80, 'temperature': 8, 'wind_speed': 12}"
1,10929,low,1715851257176,"{'humidity': 28, 'temperature': 24, 'wind_speed': 14}"
1,10930,high,1715851257178,"{'humidity': 39, 'temperature': 31, 'wind_speed': 34}"
1,10931,medium,1715851257180,"{'humidity': 17, 'temperature': 18, 'wind_speed': 1}"
1,10932,high,1715851257182,"{'humidity': 25, 'temperature': 51, 'wind_speed': 0}"
1,10933,medium,1715851257184,"{'humidity': 10, 'temperature': 19, 'wind_speed': 0}"
1,10934,high,1715851257186,"{'humidity': 52, 'temperature': -33, 'wind_speed': 19}"
1,10936,high,1715851257191,"{'humidity': 40, 'temperature': 37, 'wind_speed': 29}"
1,10937,medium,1715851257193,"{'humidity': 29, 'temperature': -1, 'wind_speed': 6}"
1,10938,low,1715851257195,"{'humidity': 3, 'temperature': 93, 'wind_speed': 22}"
1,10939,medium,1715851257197,"{'humidity': 24, 'temperature': 40, 'wind_speed': 41}"
1,10940,medium,1715851257199,"{'humidity': 84, 'temperature': 22, 'wind_speed': 40}"
1,10941,medium,1715851257201,"{'humidity': 11, 'temperature': 100, 'wind_speed': 35}"
1,10943,medium,1715851257206,"{'humidity': 32, 'temperature': -1, 'wind_speed': 48}"
1,10944,medium,1715851257208,"{'humidity': 61, 'temperature': 36, 'wind_speed': 45}"
1,10945,medium,1715851257210,"{'humidity': 3, 'temperature': -39, 'wind_speed': 14}"
1,10946,medium,1715851257212,"{'humidity': 61, 'temperature': 43, 'wind_speed': 30}"
1,10947,high,1715851257214,"{'humidity': 30, 'temperature': 35, 'wind_speed': 34}"
1,10948,medium,1715851257216,"{'humidity': 60, 'temperature': 99, 'wind_speed': 15}"
1,10949,high,1715851257218,"{'humidity': 41, 'temperature': 39, 'wind_speed': 39}"
1,10950,high,1715851257220,"{'humidity': 45, 'temperature': 57, 'wind_speed': 37}"
1,10951,high,1715851257222,"{'humidity': 8, 'temperature': 92, 'wind_speed': 3}"
1,10952,medium,1715851257224,"{'humidity': 55, 'temperature': -32, 'wind_speed': 5}"
1,10954,medium,1715851257229,"{'humidity': 33, 'temperature': 101, 'wind_speed': 41}"
1,10955,high,1715851257231,"{'humidity': 5, 'temperature': 51, 'wind_speed': 34}"
1,10956,medium,1715851257233,"{'humidity': 68, 'temperature': 79, 'wind_speed': 33}"
1,10957,low,1715851257235,"{'humidity': 85, 'temperature': 91, 'wind_speed': 3}"
1,10958,medium,1715851257237,"{'humidity': 3, 'temperature': -38, 'wind_speed': 19}"
1,10959,low,1715851257239,"{'humidity': 20, 'temperature': 22, 'wind_speed': 9}"
1,10960,medium,1715851257241,"{'humidity': 21, 'temperature': 67, 'wind_speed': 38}"
1,10961,low,1715851257243,"{'humidity': 26, 'temperature': 93, 'wind_speed': 0}"
1,10962,medium,1715851257245,"{'humidity': 87, 'temperature': 7, 'wind_speed': 3}"
1,10963,medium,1715851257247,"{'humidity': 56, 'temperature': -27, 'wind_speed': 36}"
1,10964,low,1715851257250,"{'humidity': 87, 'temperature': -20, 'wind_speed': 40}"
1,10965,medium,1715851257252,"{'humidity': 27, 'temperature': 103, 'wind_speed': 25}"
1,10966,medium,1715851257254,"{'humidity': 3, 'temperature': 86, 'wind_speed': 2}"
1,10967,medium,1715851257256,"{'humidity': 76, 'temperature': 87, 'wind_speed': 40}"
1,10968,high,1715851257258,"{'humidity': 7, 'temperature': -37, 'wind_speed': 9}"
1,10970,high,1715851257262,"{'humidity': 8, 'temperature': 99, 'wind_speed': 0}"
1,10971,medium,1715851257264,"{'humidity': 35, 'temperature': -37, 'wind_speed': 20}"
1,10972,high,1715851257266,"{'humidity': 83, 'temperature': 50, 'wind_speed': 11}"
1,10973,low,1715851257268,"{'humidity': 33, 'temperature': -6, 'wind_speed': 16}"
1,10974,medium,1715851257271,"{'humidity': 86, 'temperature': 93, 'wind_speed': 39}"
1,10976,high,1715851257275,"{'humidity': 41, 'temperature': 8, 'wind_speed': 28}"
1,10978,medium,1715851257279,"{'humidity': 26, 'temperature': 57, 'wind_speed': 4}"
1,10979,high,1715851257281,"{'humidity': 94, 'temperature': 86, 'wind_speed': 1}"
1,10980,low,1715851257283,"{'humidity': 15, 'temperature': 72, 'wind_speed': 4}"
1,10981,medium,1715851257285,"{'humidity': 79, 'temperature': -31, 'wind_speed': 2}"
1,10982,medium,1715851257287,"{'humidity': 15, 'temperature': 82, 'wind_speed': 22}"
1,10983,medium,1715851257290,"{'humidity': 36, 'temperature': 8, 'wind_speed': 9}"
1,10984,medium,1715851257292,"{'humidity': 10, 'temperature': 25, 'wind_speed': 39}"
1,10985,medium,1715851257294,"{'humidity': 34, 'temperature': -11, 'wind_speed': 13}"
1,10986,low,1715851257296,"{'humidity': 64, 'temperature': -2, 'wind_speed': 17}"
1,10987,medium,1715851257298,"{'humidity': 65, 'temperature': -4, 'wind_speed': 30}"
1,10988,medium,1715851257300,"{'humidity': 16, 'temperature': 41, 'wind_speed': 40}"
1,10989,medium,1715851257302,"{'humidity': 91, 'temperature': 64, 'wind_speed': 25}"
1,10990,low,1715851257304,"{'humidity': 78, 'temperature': 91, 'wind_speed': 30}"
1,10991,low,1715851257306,"{'humidity': 71, 'temperature': 59, 'wind_speed': 1}"
1,10993,low,1715851257311,"{'humidity': 58, 'temperature': 52, 'wind_speed': 22}"
1,10994,low,1715851257313,"{'humidity': 51, 'temperature': 40, 'wind_speed': 33}"
1,10996,low,1715851257317,"{'humidity': 3, 'temperature': 33, 'wind_speed': 21}"
1,10997,medium,1715851257319,"{'humidity': 85, 'temperature': 23, 'wind_speed': 12}"
1,10999,medium,1715851257325,"{'humidity': 48, 'temperature': 101, 'wind_speed': 4}"
1,11000,high,1715851257327,"{'humidity': 40, 'temperature': 13, 'wind_speed': 46}"
1,11001,low,1715851257329,"{'humidity': 53, 'temperature': -16, 'wind_speed': 5}"
1,11003,low,1715851257333,"{'humidity': 56, 'temperature': 50, 'wind_speed': 28}"
1,11004,medium,1715851257335,"{'humidity': 24, 'temperature': 95, 'wind_speed': 13}"
1,11005,low,1715851257338,"{'humidity': 40, 'temperature': 95, 'wind_speed': 14}"
1,11006,low,1715851257340,"{'humidity': 93, 'temperature': 52, 'wind_speed': 13}"
1,11007,medium,1715851257342,"{'humidity': 55, 'temperature': 81, 'wind_speed': 27}"
1,11008,low,1715851257344,"{'humidity': 23, 'temperature': -21, 'wind_speed': 43}"
1,11009,medium,1715851257346,"{'humidity': 48, 'temperature': 22, 'wind_speed': 25}"
1,11010,high,1715851257349,"{'humidity': 1, 'temperature': 25, 'wind_speed': 7}"
1,11011,low,1715851257351,"{'humidity': 76, 'temperature': 37, 'wind_speed': 9}"
1,11012,low,1715851257354,"{'humidity': 36, 'temperature': 51, 'wind_speed': 30}"
1,11013,high,1715851257356,"{'humidity': 49, 'temperature': 58, 'wind_speed': 48}"
1,11014,medium,1715851257358,"{'humidity': 91, 'temperature': -24, 'wind_speed': 15}"
1,11015,low,1715851257360,"{'humidity': 34, 'temperature': -15, 'wind_speed': 25}"
1,11016,high,1715851257362,"{'humidity': 64, 'temperature': 56, 'wind_speed': 37}"
1,11017,low,1715851257365,"{'humidity': 41, 'temperature': 0, 'wind_speed': 21}"
1,11018,high,1715851257367,"{'humidity': 0, 'temperature': 55, 'wind_speed': 27}"
1,11019,medium,1715851257369,"{'humidity': 64, 'temperature': 42, 'wind_speed': 48}"
1,11020,high,1715851257371,"{'humidity': 67, 'temperature': 31, 'wind_speed': 5}"
1,11021,medium,1715851257373,"{'humidity': 8, 'temperature': 86, 'wind_speed': 11}"
1,11022,medium,1715851257375,"{'humidity': 75, 'temperature': 6, 'wind_speed': 8}"
1,11023,medium,1715851257378,"{'humidity': 4, 'temperature': 68, 'wind_speed': 45}"
1,11024,medium,1715851257380,"{'humidity': 26, 'temperature': 14, 'wind_speed': 30}"
1,11025,medium,1715851257382,"{'humidity': 64, 'temperature': 15, 'wind_speed': 9}"
1,11026,high,1715851257384,"{'humidity': 10, 'temperature': 68, 'wind_speed': 2}"
1,11027,low,1715851257386,"{'humidity': 82, 'temperature': -36, 'wind_speed': 20}"
1,11028,high,1715851257388,"{'humidity': 86, 'temperature': 7, 'wind_speed': 11}"
1,11030,medium,1715851257392,"{'humidity': 24, 'temperature': 46, 'wind_speed': 29}"
1,11031,medium,1715851257394,"{'humidity': 28, 'temperature': 98, 'wind_speed': 42}"
1,11032,high,1715851257397,"{'humidity': 89, 'temperature': 13, 'wind_speed': 16}"
1,11033,medium,1715851257399,"{'humidity': 0, 'temperature': -17, 'wind_speed': 33}"
1,11034,medium,1715851257401,"{'humidity': 58, 'temperature': -15, 'wind_speed': 20}"
1,11035,low,1715851257403,"{'humidity': 15, 'temperature': 16, 'wind_speed': 25}"
1,11038,low,1715851257409,"{'humidity': 69, 'temperature': 47, 'wind_speed': 46}"
1,11039,medium,1715851257411,"{'humidity': 60, 'temperature': 90, 'wind_speed': 7}"
1,11040,low,1715851257413,"{'humidity': 75, 'temperature': 82, 'wind_speed': 34}"
1,11041,high,1715851257415,"{'humidity': 53, 'temperature': 37, 'wind_speed': 49}"
1,11042,high,1715851257418,"{'humidity': 65, 'temperature': 31, 'wind_speed': 4}"
1,11043,high,1715851257420,"{'humidity': 93, 'temperature': 51, 'wind_speed': 19}"
1,11044,medium,1715851257422,"{'humidity': 87, 'temperature': 40, 'wind_speed': 49}"
1,11045,medium,1715851257424,"{'humidity': 73, 'temperature': 38, 'wind_speed': 14}"
1,11046,low,1715851257426,"{'humidity': 29, 'temperature': 94, 'wind_speed': 28}"
1,11047,high,1715851257428,"{'humidity': 56, 'temperature': 11, 'wind_speed': 0}"
1,11048,low,1715851257430,"{'humidity': 25, 'temperature': -33, 'wind_speed': 36}"
1,11050,low,1715851257434,"{'humidity': 63, 'temperature': -13, 'wind_speed': 47}"
1,11051,high,1715851257436,"{'humidity': 59, 'temperature': 0, 'wind_speed': 15}"
1,11052,low,1715851257438,"{'humidity': 22, 'temperature': -28, 'wind_speed': 17}"
1,11053,high,1715851257441,"{'humidity': 46, 'temperature': 95, 'wind_speed': 41}"
1,11054,high,1715851257443,"{'humidity': 39, 'temperature': 14, 'wind_speed': 21}"
1,11055,high,1715851257445,"{'humidity': 66, 'temperature': -9, 'wind_speed': 48}"
1,11056,high,1715851257447,"{'humidity': 98, 'temperature': 71, 'wind_speed': 15}"
1,11057,medium,1715851257449,"{'humidity': 65, 'temperature': -14, 'wind_speed': 18}"
1,11058,low,1715851257451,"{'humidity': 36, 'temperature': 49, 'wind_speed': 9}"
1,11059,high,1715851257453,"{'humidity': 45, 'temperature': 56, 'wind_speed': 8}"
1,11060,medium,1715851257455,"{'humidity': 86, 'temperature': 33, 'wind_speed': 39}"
1,11061,low,1715851257457,"{'humidity': 10, 'temperature': 64, 'wind_speed': 3}"
1,11062,medium,1715851257459,"{'humidity': 23, 'temperature': 7, 'wind_speed': 4}"
1,11063,low,1715851257462,"{'humidity': 50, 'temperature': -15, 'wind_speed': 2}"
1,11065,high,1715851257466,"{'humidity': 19, 'temperature': 39, 'wind_speed': 46}"
1,11067,medium,1715851257470,"{'humidity': 99, 'temperature': 88, 'wind_speed': 34}"
1,11068,low,1715851257472,"{'humidity': 86, 'temperature': 46, 'wind_speed': 27}"
1,11069,medium,1715851257474,"{'humidity': 99, 'temperature': 35, 'wind_speed': 2}"
1,11070,medium,1715851257476,"{'humidity': 98, 'temperature': 50, 'wind_speed': 48}"
1,11071,low,1715851257478,"{'humidity': 33, 'temperature': 96, 'wind_speed': 12}"
1,11072,low,1715851257480,"{'humidity': 53, 'temperature': 48, 'wind_speed': 46}"
1,11073,high,1715851257482,"{'humidity': 50, 'temperature': -1, 'wind_speed': 21}"
1,11074,low,1715851257484,"{'humidity': 38, 'temperature': 96, 'wind_speed': 6}"
1,11075,medium,1715851257486,"{'humidity': 57, 'temperature': 102, 'wind_speed': 14}"
1,11076,high,1715851257489,"{'humidity': 12, 'temperature': 92, 'wind_speed': 46}"
1,11078,medium,1715851257493,"{'humidity': 57, 'temperature': 88, 'wind_speed': 47}"
1,11079,medium,1715851257495,"{'humidity': 96, 'temperature': 8, 'wind_speed': 4}"
1,11080,medium,1715851257497,"{'humidity': 13, 'temperature': 82, 'wind_speed': 40}"
1,11081,medium,1715851257499,"{'humidity': 47, 'temperature': 34, 'wind_speed': 19}"
1,11082,low,1715851257501,"{'humidity': 52, 'temperature': 54, 'wind_speed': 28}"
1,11083,medium,1715851257503,"{'humidity': 1, 'temperature': 19, 'wind_speed': 0}"
